e,b,n12,n23,n31,nd,nc,rej,time
3160.0,20.5,0,0,0,30000,0,0,160.5622832775116
3160.0,21.0,0,0,0,30000,0,0,164.92328643798828
3160.0,21.5,0,0,0,30000,0,0,161.39823961257935
3160.0,21.25,0,0,0,30000,0,0,162.84983491897583
3160.0,22.25,0,0,0,30000,0,0,142.37673544883728
3160.0,22.0,0,0,0,30000,0,0,154.14695930480957
3160.0,21.75,0,0,0,30000,0,0,156.3223419189453
3030.0,0.0,26,12,9,29953,0,0,407.5746624469757
3030.0,1.75,22,9,10,29959,0,0,408.65478563308716
3030.0,2.25,22,7,11,29960,0,0,431.084933757782
3030.0,0.25,26,12,11,29950,0,1,433.1701490879059
3030.0,0.75,22,12,15,29951,0,0,439.99575901031494
3030.0,0.5,33,11,14,29942,0,0,442.18210196495056
3030.0,1.5,22,9,9,29960,0,0,443.687819480896
3030.0,2.0,37,6,10,29945,0,2,446.2547404766083
3030.0,2.5,29,3,5,29963,0,0,449.5872197151184
3030.0,1.0,30,10,11,29949,0,0,449.84409403800964
3030.0,1.25,24,11,15,29950,0,0,452.2597737312317
3030.0,2.75,28,7,4,29961,0,0,451.19049763679504
3030.0,3.0,20,5,10,29965,0,0,442.1061680316925
3030.0,3.25,18,6,9,29967,0,0,447.49421095848083
3030.0,3.5,23,8,3,29966,0,0,486.8038330078125
3030.0,3.75,16,6,8,29970,0,0,487.4048082828522
3030.0,4.5,28,4,3,29965,0,0,505.5045440196991
3030.0,4.0,22,3,6,29969,0,0,513.3611061573029
3030.0,4.25,20,1,2,29977,0,0,515.0030126571655
3030.0,5.25,17,4,6,29973,0,0,499.3440248966217
3030.0,4.75,19,4,4,29973,0,0,536.7275738716125
3030.0,5.5,19,7,5,29969,0,0,541.636123418808
3030.0,5.0,26,4,6,29964,0,0,550.310026884079
3030.0,5.75,29,3,10,29958,0,0,534.7878706455231
3030.0,6.25,31,1,3,29965,0,0,595.729983329773
3030.0,6.0,37,1,1,29961,0,0,625.7288916110992
3030.0,6.5,23,1,5,29971,0,0,577.455263376236
3030.0,6.75,29,6,2,29963,0,0,609.9108619689941
3030.0,8.75,18,3,2,29977,0,0,550.8401565551758
3030.0,7.0,27,4,3,29965,0,1,665.0064601898193
3030.0,8.25,30,5,5,29960,0,0,624.0679454803467
3030.0,7.5,23,4,2,29971,0,0,706.6160311698914
3030.0,7.25,26,0,4,29970,0,0,748.6904404163361
3030.0,7.75,31,4,2,29963,0,0,754.2516438961029
3030.0,8.5,21,3,4,29972,0,0,754.6103982925415
3030.0,8.0,37,4,3,29956,0,0,840.2495861053467
3030.0,9.75,6,1,0,29993,0,0,447.2330377101898
3030.0,9.0,16,1,3,29980,0,0,566.7747001647949
3030.0,9.25,13,2,1,29983,0,1,567.5692636966705
3030.0,10.0,4,1,2,29993,0,0,449.11705803871155
3030.0,10.25,2,0,1,29997,0,0,459.7765383720398
3030.0,10.5,5,0,0,29995,0,0,433.8068208694458
3030.0,10.75,0,0,0,30000,0,0,431.88198018074036
3030.0,9.5,9,1,1,29989,0,0,582.052216053009
3030.0,11.75,1,0,0,29999,0,0,272.12083101272583
3030.0,11.25,0,0,0,30000,0,0,446.220933675766
3030.0,11.0,0,0,0,30000,0,0,486.73080348968506
3030.0,11.5,2,0,0,29998,0,0,404.7102756500244
3030.0,12.0,0,0,0,30000,0,0,256.26550674438477
3030.0,12.25,0,0,0,30000,0,0,262.93138551712036
3030.0,12.5,0,0,0,30000,0,0,243.41745018959045
3030.0,12.75,0,0,0,30000,0,0,237.27074241638184
3030.0,13.0,0,0,0,29999,0,1,235.70364260673523
3030.0,13.75,0,0,0,30000,0,0,233.603990316391
3030.0,13.5,0,0,0,30000,0,0,238.83552193641663
3030.0,13.25,0,0,0,30000,0,0,277.6257572174072
3030.0,14.0,0,0,0,30000,0,0,229.56846356391907
3030.0,14.25,0,0,0,30000,0,0,221.16485953330994
3030.0,14.75,0,0,0,30000,0,0,224.07960152626038
3030.0,14.5,0,0,0,30000,0,0,229.7565975189209
3030.0,15.25,0,0,0,30000,0,0,202.17910313606262
3030.0,15.0,0,0,0,30000,0,0,219.23104763031006
3030.0,15.75,0,0,0,30000,0,0,196.62678289413452
3030.0,15.5,0,0,0,30000,0,0,201.00180745124817
3030.0,16.0,0,0,0,30000,0,0,197.07956886291504
3030.0,16.5,0,0,0,30000,0,0,201.87620377540588
3030.0,16.25,0,0,0,30000,0,0,205.65048813819885
3030.0,17.0,0,0,0,30000,0,0,184.39064383506775
3030.0,16.75,0,0,0,30000,0,0,206.2622241973877
3030.0,17.25,0,0,0,30000,0,0,186.36347889900208
3030.0,17.75,0,0,0,29999,0,1,190.75175952911377
3030.0,17.5,0,0,0,30000,0,0,195.0860583782196
3030.0,18.0,0,0,0,30000,0,0,176.36951971054077
3030.0,18.75,0,0,0,30000,0,0,170.79548859596252
3030.0,18.25,0,0,0,30000,0,0,174.92892622947693
3030.0,18.5,0,0,0,30000,0,0,184.47870802879333
3030.0,19.0,0,0,0,30000,0,0,171.58864188194275
3030.0,19.25,0,0,0,30000,0,0,177.73018884658813
3030.0,19.5,0,0,0,30000,0,0,177.78052020072937
3030.0,20.0,0,0,0,30000,0,0,163.03523182868958
3030.0,19.75,0,0,0,30000,0,0,171.64961910247803
3030.0,20.25,0,0,0,30000,0,0,163.3790099620819
3030.0,21.0,0,0,0,30000,0,0,157.29653596878052
3030.0,20.75,0,0,0,30000,0,0,161.69831085205078
3030.0,20.5,0,0,0,30000,0,0,161.71995496749878
3030.0,21.5,0,0,0,30000,0,0,151.62450194358826
3030.0,21.25,0,0,0,30000,0,0,156.0524709224701
3030.0,21.75,0,0,0,30000,0,0,154.9672725200653
3030.0,22.0,0,0,0,30000,0,0,152.66410994529724
3030.0,22.25,0,0,0,30000,0,0,152.86728882789612
2900.0,0.0,20,15,15,29950,0,0,406.7534911632538
2900.0,0.25,24,21,11,29944,0,0,422.42901039123535
2900.0,0.5,22,17,15,29946,0,0,410.5969388484955
2900.0,0.75,22,20,11,29947,0,0,414.78849053382874
2900.0,1.0,19,11,13,29957,0,0,404.20264434814453
2900.0,1.25,26,16,12,29946,0,0,436.73009634017944
2900.0,1.5,24,18,14,29944,0,0,433.1601712703705
2900.0,1.75,31,12,9,29948,0,0,436.2641706466675
2900.0,2.0,23,10,8,29959,0,0,425.3012607097626
2900.0,2.25,35,3,11,29950,0,1,436.5556950569153
2900.0,2.5,35,12,11,29942,0,0,448.8245339393616
2900.0,2.75,36,6,15,29943,0,0,451.88386487960815
2900.0,3.0,26,13,7,29954,0,0,442.926620721817
2900.0,3.25,21,5,6,29968,0,0,445.77940821647644
2900.0,3.5,23,8,4,29965,0,0,448.4726209640503
2900.0,3.75,16,3,7,29974,0,0,460.40877532958984
2900.0,4.0,24,6,5,29964,0,1,476.9469211101532
2900.0,4.25,16,5,5,29974,0,0,458.74298000335693
2900.0,4.5,20,6,8,29966,0,0,486.8770167827606
2900.0,4.75,18,8,2,29972,0,0,485.60803270339966
2900.0,5.0,27,8,4,29961,0,0,511.97988271713257
2900.0,5.25,28,9,9,29954,0,0,556.8080642223358
2900.0,5.5,21,6,5,29967,0,1,516.5665163993835
2900.0,5.75,26,6,9,29959,0,0,569.2093601226807
2900.0,6.0,23,0,3,29974,0,0,555.887510061264
2900.0,6.25,23,2,3,29972,0,0,554.9590218067169
2900.0,8.25,19,3,2,29976,0,0,612.102324962616
2900.0,8.75,16,4,3,29977,0,0,626.3462438583374
2900.0,8.0,33,3,7,29957,0,0,632.060608625412
2900.0,6.5,27,2,1,29969,0,1,633.6925611495972
2900.0,8.5,17,4,1,29978,0,0,636.1076991558075
2900.0,7.75,26,1,2,29971,0,0,643.9150359630585
2900.0,7.25,25,2,1,29972,0,0,696.3023669719696
2900.0,7.0,32,1,3,29964,0,0,744.2603800296783
2900.0,7.5,32,2,3,29963,0,0,749.8168108463287
2900.0,6.75,31,2,3,29964,0,0,821.633962392807
2900.0,9.0,18,7,0,29975,0,0,663.8722472190857
2900.0,10.75,0,0,0,30000,0,0,365.61874771118164
2900.0,11.25,0,0,0,30000,0,0,290.30182790756226
2900.0,10.5,1,0,0,29999,0,0,397.84079241752625
2900.0,10.25,7,1,0,29992,0,0,402.0919930934906
2900.0,9.25,8,3,2,29987,0,0,560.5532596111298
2900.0,11.0,1,0,0,29999,0,0,430.8617022037506
2900.0,9.75,9,0,1,29990,0,0,514.8699126243591
2900.0,11.75,1,0,1,29998,0,0,366.34967279434204
2900.0,11.5,1,0,0,29999,0,0,438.9785499572754
2900.0,9.5,16,1,2,29981,0,0,590.5355017185211
2900.0,10.0,5,2,3,29990,0,0,609.1801300048828
2900.0,12.25,0,0,1,29999,0,0,257.928781747818
2900.0,12.5,0,0,0,30000,0,0,266.51150131225586
2900.0,13.0,0,0,0,30000,0,0,243.18467092514038
2900.0,12.75,0,0,0,30000,0,0,244.79652976989746
2900.0,13.5,0,0,0,30000,0,0,238.68688535690308
2900.0,13.25,0,0,0,30000,0,0,294.06252884864807
2900.0,14.5,0,0,0,30000,0,0,220.4519760608673
2900.0,14.0,0,0,0,30000,0,0,240.15687465667725
2900.0,14.25,0,0,0,30000,0,0,240.20340847969055
2900.0,14.75,0,0,0,30000,0,0,226.14476680755615
2900.0,15.25,0,0,0,30000,0,0,206.5840780735016
2900.0,13.75,0,0,0,30000,0,0,344.39270401000977
2900.0,15.0,1,0,0,29999,0,0,221.7864544391632
2900.0,12.0,0,1,0,29999,0,0,496.96370458602905
2900.0,15.5,0,0,0,30000,0,0,204.0173842906952
2900.0,15.75,0,0,0,30000,0,0,208.07652115821838
2900.0,16.0,0,0,0,30000,0,0,205.02242279052734
2900.0,16.25,0,0,0,29999,0,1,196.7746238708496
2900.0,16.5,0,0,0,30000,0,0,195.99129629135132
2900.0,17.0,0,0,0,30000,0,0,204.5797095298767
2900.0,16.75,0,0,0,30000,0,0,212.0034532546997
2900.0,17.5,0,0,0,30000,0,0,184.5288872718811
2900.0,17.25,0,0,0,30000,0,0,198.6564826965332
2900.0,18.75,0,0,0,30000,0,0,183.8967318534851
2900.0,18.5,0,0,0,29999,0,1,184.456401348114
2900.0,17.75,0,0,0,30000,0,0,185.48411965370178
2900.0,18.25,0,0,0,30000,0,0,189.91963958740234
2900.0,18.0,0,0,0,30000,0,0,191.9404010772705
2900.0,19.0,0,0,0,30000,0,0,183.85549521446228
2900.0,19.25,0,0,0,29999,0,1,174.87826299667358
2900.0,19.5,0,0,0,30000,0,0,168.70000505447388
2900.0,19.75,0,0,0,30000,0,0,178.70241713523865
2900.0,20.5,0,0,0,30000,0,0,168.56189250946045
2900.0,20.25,0,0,0,30000,0,0,173.21884393692017
2900.0,20.0,0,0,0,30000,0,0,175.99173164367676
2900.0,21.75,0,0,0,30000,0,0,155.81492042541504
2900.0,21.5,1,0,0,29999,0,0,156.75754642486572
2900.0,20.75,0,0,0,30000,0,0,162.98071193695068
2900.0,21.0,0,0,0,30000,0,0,167.45860123634338
2900.0,21.25,0,0,0,30000,0,0,168.80514931678772
2900.0,22.25,0,0,0,30000,0,0,155.68971467018127
2900.0,22.0,0,0,0,30000,0,0,158.75726199150085
2770.0,0.0,22,16,15,29947,0,0,416.39779233932495
2770.0,1.75,26,16,8,29950,0,0,434.1533348560333
2770.0,2.5,27,6,7,29960,0,0,440.01474142074585
2770.0,0.5,27,20,15,29938,0,0,447.31387281417847
2770.0,0.25,28,18,22,29932,0,0,448.68420672416687
2770.0,1.25,24,11,14,29951,0,0,455.69992303848267
2770.0,0.75,29,13,16,29942,0,0,458.8517892360687
2770.0,2.25,34,8,16,29942,0,0,460.38282918930054
2770.0,1.0,27,12,16,29945,0,0,462.32223868370056
2770.0,1.5,29,12,12,29947,0,0,463.16803669929504
2770.0,2.0,35,8,9,29948,0,0,466.4269766807556
2770.0,2.75,29,12,11,29948,0,0,452.3242688179016
2770.0,3.0,38,9,5,29948,0,0,473.77864027023315
2770.0,3.5,25,6,8,29961,0,0,471.1882929801941
2770.0,3.75,21,3,2,29974,0,0,496.46174454689026
2770.0,3.25,35,4,5,29956,0,0,508.23677611351013
2770.0,4.25,15,7,4,29974,0,0,502.22295808792114
2770.0,4.0,19,2,3,29976,0,0,509.6688494682312
2770.0,4.75,21,3,5,29971,0,0,531.7996542453766
2770.0,4.5,20,3,1,29976,0,0,540.7987699508667
2770.0,5.25,35,8,7,29950,0,0,578.9934868812561
2770.0,5.0,27,6,3,29964,0,0,594.5880131721497
2770.0,5.5,38,4,5,29953,0,0,595.633330821991
2770.0,5.75,31,7,4,29958,0,0,572.3874523639679
2770.0,6.0,23,0,0,29977,0,0,539.7332937717438
2770.0,6.25,27,2,3,29968,0,0,573.045923948288
2770.0,6.5,27,4,2,29967,0,0,612.5339114665985
2770.0,6.75,28,2,1,29968,0,1,624.8683364391327
2770.0,8.5,16,3,3,29978,0,0,595.5828847885132
2770.0,8.75,21,0,2,29977,0,0,603.4461855888367
2770.0,7.75,22,7,4,29967,0,0,715.5271129608154
2770.0,8.25,23,2,2,29973,0,0,696.9820318222046
2770.0,7.5,23,2,2,29973,0,0,762.121354341507
2770.0,7.25,32,1,1,29965,0,1,767.2375283241272
2770.0,7.0,32,3,2,29963,0,0,811.7164101600647
2770.0,8.0,38,3,1,29958,0,0,790.1402459144592
2770.0,9.0,15,2,3,29979,0,1,555.7936563491821
2770.0,9.75,3,1,2,29994,0,0,498.91229224205017
2770.0,10.0,4,2,0,29994,0,0,450.7353706359863
2770.0,10.25,6,0,0,29994,0,0,476.109806060791
2770.0,9.5,14,1,2,29982,0,1,634.220764875412
2770.0,9.25,17,3,2,29978,0,0,712.71519947052
2770.0,10.5,3,1,0,29996,0,0,485.34097504615784
2770.0,11.25,1,0,0,29999,0,0,458.4049277305603
2770.0,11.5,0,0,0,30000,0,0,429.87543749809265
2770.0,11.0,4,0,0,29996,0,0,492.40211963653564
2770.0,12.0,0,0,0,30000,0,0,265.74083161354065
2770.0,11.75,0,0,0,30000,0,0,436.5796422958374
2770.0,12.25,0,0,0,30000,0,0,253.5569965839386
2770.0,10.75,4,0,0,29996,0,0,564.8196587562561
2770.0,13.25,0,0,0,30000,0,0,237.44998693466187
2770.0,12.5,1,0,0,29998,0,1,337.0377547740936
2770.0,13.0,0,0,0,30000,0,0,252.44427347183228
2770.0,14.0,0,0,0,30000,0,0,227.57831072807312
2770.0,13.75,0,0,0,30000,0,0,240.86388635635376
2770.0,13.5,0,0,0,30000,0,0,246.3756513595581
2770.0,14.25,0,0,0,30000,0,0,216.8708097934723
2770.0,12.75,0,1,0,29999,0,0,318.47703886032104
2770.0,14.5,0,0,0,30000,0,0,236.8317894935608
2770.0,14.75,0,0,0,30000,0,0,228.79210209846497
2770.0,15.25,0,0,0,30000,0,0,208.40090703964233
2770.0,15.0,0,0,0,30000,0,0,227.72727012634277
2770.0,15.5,0,0,0,29999,0,1,204.97969460487366
2770.0,16.25,0,0,0,30000,0,0,195.8997082710266
2770.0,16.0,0,0,0,30000,0,0,203.83536672592163
2770.0,16.75,0,0,0,30000,0,0,187.24279356002808
2770.0,15.75,0,0,0,30000,0,0,219.14021039009094
2770.0,16.5,0,0,0,30000,0,0,192.08051824569702
2770.0,17.25,0,0,0,29999,0,1,201.3438756465912
2770.0,17.5,0,0,0,30000,0,0,207.18411374092102
2770.0,17.0,0,0,0,30000,0,0,210.41031551361084
2770.0,18.0,0,0,0,30000,0,0,182.4265832901001
2770.0,17.75,1,0,0,29999,0,0,196.1340687274933
2770.0,18.25,0,0,0,29999,0,1,190.63144302368164
2770.0,18.5,0,0,0,30000,0,0,179.98868107795715
2770.0,19.0,0,0,0,30000,0,0,174.44723320007324
2770.0,18.75,0,0,0,29999,0,1,178.41248440742493
2770.0,19.5,0,0,0,30000,0,0,167.74543380737305
2770.0,19.25,0,0,0,30000,0,0,171.5408079624176
2770.0,20.25,0,0,0,30000,0,0,177.03372311592102
2770.0,20.0,0,0,0,30000,0,0,177.80584955215454
2770.0,21.0,1,0,0,29999,0,0,161.62393927574158
2770.0,19.75,0,0,0,30000,0,0,198.04844427108765
2770.0,20.75,1,0,0,29999,0,0,174.5899305343628
2770.0,20.5,0,0,0,30000,0,0,174.8427631855011
2770.0,21.25,0,0,0,30000,0,0,168.6595697402954
2770.0,22.0,0,0,0,30000,0,0,156.09966230392456
2770.0,21.5,0,0,0,30000,0,0,157.51411867141724
2770.0,21.75,0,0,0,30000,0,0,157.4010889530182
2770.0,22.25,0,0,0,30000,0,0,151.99475860595703
2640.0,0.0,18,13,19,29950,0,0,413.3513751029968
2640.0,0.75,19,7,10,29964,0,0,440.77805757522583
2640.0,2.0,26,15,15,29943,0,1,441.896297454834
2640.0,1.75,31,16,10,29943,0,0,443.90940952301025
2640.0,0.5,21,22,15,29942,0,0,444.87164878845215
2640.0,0.25,21,15,12,29952,0,0,446.4975826740265
2640.0,2.5,28,10,9,29953,0,0,454.73988819122314
2640.0,1.25,32,17,15,29936,0,0,463.0884666442871
2640.0,2.25,39,14,11,29936,0,0,470.4239401817322
2640.0,1.0,26,17,27,29930,0,0,473.9043674468994
2640.0,1.5,26,6,13,29954,0,1,481.07221603393555
2640.0,2.75,40,10,13,29937,0,0,490.5540552139282
2640.0,3.0,35,8,7,29950,0,0,481.8158242702484
2640.0,4.0,20,2,8,29970,0,0,490.3020203113556
2640.0,4.25,29,8,3,29960,0,0,505.207394361496
2640.0,3.25,35,7,9,29949,0,0,511.4959442615509
2640.0,3.75,24,9,5,29962,0,0,517.0694530010223
2640.0,3.5,33,7,8,29952,0,0,536.5704259872437
2640.0,5.0,26,6,11,29957,0,0,523.8150053024292
2640.0,4.5,23,12,4,29960,0,1,546.461368560791
2640.0,4.75,33,4,5,29958,0,0,576.4763321876526
2640.0,5.25,38,5,8,29948,0,1,584.7250154018402
2640.0,5.5,22,9,4,29965,0,0,575.8917846679688
2640.0,5.75,28,0,5,29967,0,0,558.2569851875305
2640.0,6.0,21,1,4,29974,0,0,521.7591528892517
2640.0,6.25,34,3,3,29960,0,0,594.3324856758118
2640.0,6.5,36,0,2,29962,0,0,616.3391942977905
2640.0,7.25,31,2,0,29967,0,0,706.0041007995605
2640.0,7.0,26,3,2,29969,0,0,708.1689460277557
2640.0,8.25,32,0,3,29965,0,0,626.2077834606171
2640.0,6.75,43,0,6,29951,0,0,719.8144307136536
2640.0,7.75,33,0,3,29964,0,0,683.1656913757324
2640.0,7.5,34,2,1,29963,0,0,766.8182981014252
2640.0,8.5,28,3,1,29968,0,0,766.1609079837799
2640.0,8.0,30,5,3,29962,0,0,832.8009593486786
2640.0,8.75,28,6,4,29962,0,0,830.9247162342072
2640.0,9.25,16,4,1,29979,0,0,524.2707736492157
2640.0,10.25,8,0,1,29990,0,1,439.7007975578308
2640.0,9.5,13,3,2,29981,0,1,565.5418908596039
2640.0,10.0,6,2,1,29991,0,0,491.8786962032318
2640.0,10.75,2,0,0,29998,0,0,486.3402018547058
2640.0,10.5,5,0,2,29993,0,0,531.8817803859711
2640.0,9.0,22,4,3,29970,0,1,811.1054246425629
2640.0,9.75,11,3,3,29983,0,0,590.0617654323578
2640.0,11.25,0,0,0,30000,0,0,410.18895959854126
2640.0,11.0,4,0,0,29996,0,0,509.93586897850037
2640.0,11.5,0,0,0,30000,0,0,411.1937806606293
2640.0,11.75,0,0,0,30000,0,0,427.54270792007446
2640.0,12.5,1,0,0,29999,0,0,269.3339989185333
2640.0,12.0,0,0,0,30000,0,0,341.89440393447876
2640.0,12.25,0,0,0,30000,0,0,304.99519777297974
2640.0,13.25,0,0,0,30000,0,0,248.4882047176361
2640.0,13.75,0,0,0,30000,0,0,230.20858573913574
2640.0,13.5,0,0,0,30000,0,0,235.92125940322876
2640.0,14.0,0,0,0,30000,0,0,239.34513092041016
2640.0,14.5,0,0,0,30000,0,0,227.01016855239868
2640.0,14.25,0,0,0,30000,0,0,236.06461930274963
2640.0,13.0,0,0,0,30000,0,0,327.08048963546753
2640.0,14.75,0,0,0,30000,0,0,226.22757482528687
2640.0,15.25,0,0,0,30000,0,0,210.9512927532196
2640.0,15.0,0,0,0,30000,0,0,218.29512763023376
2640.0,15.5,0,0,0,30000,0,0,208.47196698188782
2640.0,12.75,1,0,0,29999,0,0,482.1562931537628
2640.0,16.0,0,0,0,30000,0,0,199.27313256263733
2640.0,15.75,0,0,0,30000,0,0,204.08711457252502
2640.0,16.25,0,0,0,30000,0,0,205.04741644859314
2640.0,17.25,0,0,0,30000,0,0,190.07751870155334
2640.0,17.0,0,0,0,30000,0,0,201.8222951889038
2640.0,16.75,0,0,0,30000,0,0,203.84108066558838
2640.0,16.5,0,0,0,30000,0,0,207.62060403823853
2640.0,17.5,0,0,0,30000,0,0,198.65455222129822
2640.0,17.75,0,0,0,30000,0,0,186.9668686389923
2640.0,18.25,0,0,0,30000,0,0,189.61200284957886
2640.0,18.0,0,0,0,30000,0,0,194.281014919281
2640.0,18.5,0,0,0,30000,0,0,192.48810648918152
2640.0,19.0,0,0,0,29999,0,1,172.73978972434998
2640.0,18.75,0,0,0,30000,0,0,175.672030210495
2640.0,19.25,1,0,0,29999,0,0,186.42887902259827
2640.0,20.25,0,0,0,30000,0,0,166.83532071113586
2640.0,19.5,0,0,0,30000,0,0,181.89896440505981
2640.0,19.75,0,0,0,30000,0,0,182.2910532951355
2640.0,20.0,0,0,0,30000,0,0,182.9398500919342
2640.0,20.5,0,0,0,30000,0,0,171.97291707992554
2640.0,21.25,0,0,0,30000,0,0,160.5964651107788
2640.0,20.75,0,0,0,30000,0,0,163.71691703796387
2640.0,21.0,0,0,0,30000,0,0,167.71712708473206
2640.0,21.75,0,0,0,30000,0,0,156.3592014312744
2640.0,22.0,1,0,0,29999,0,0,156.41335606575012
2640.0,21.5,0,0,0,30000,0,0,159.16065645217896
2640.0,22.25,0,0,0,30000,0,0,152.89908742904663
2510.0,0.0,27,16,16,29941,0,0,419.48875999450684
2510.0,1.75,27,11,10,29952,0,0,437.62125420570374
2510.0,0.5,24,19,12,29945,0,0,443.847279548645
2510.0,0.25,27,17,17,29939,0,0,447.4584503173828
2510.0,0.75,28,11,13,29948,0,0,448.03963327407837
2510.0,2.5,28,15,8,29949,0,0,452.2839848995209
2510.0,2.0,30,11,12,29947,0,0,455.9805190563202
2510.0,1.0,21,14,16,29949,0,0,459.60113072395325
2510.0,1.25,28,9,21,29942,0,0,476.2347791194916
2510.0,2.25,49,16,14,29921,0,0,483.4675941467285
2510.0,1.5,32,12,18,29938,0,0,489.3189342021942
2510.0,2.75,33,11,7,29949,0,0,472.9011650085449
2510.0,3.0,37,14,6,29943,0,0,486.7931628227234
2510.0,3.25,30,6,8,29956,0,0,483.4941782951355
2510.0,3.5,38,7,9,29946,0,0,494.0444085597992
2510.0,3.75,35,9,2,29954,0,0,537.5439293384552
2510.0,4.0,22,7,7,29964,0,0,506.2262849807739
2510.0,4.25,24,8,4,29964,0,0,486.86288356781006
2510.0,4.5,21,11,9,29958,0,1,500.20645475387573
2510.0,4.75,31,7,7,29955,0,0,557.1481471061707
2510.0,5.0,27,7,9,29957,0,0,545.9999423027039
2510.0,5.25,32,9,5,29954,0,0,550.4977121353149
2510.0,5.5,32,8,6,29954,0,0,586.9725797176361
2510.0,5.75,22,3,9,29966,0,0,558.0687944889069
2510.0,6.0,34,4,1,29961,0,0,559.4514951705933
2510.0,6.25,29,4,4,29963,0,0,584.8796117305756
2510.0,6.5,39,2,4,29955,0,0,684.9684917926788
2510.0,6.75,38,2,3,29956,0,1,670.2054464817047
2510.0,7.0,31,2,2,29965,0,0,731.028650522232
2510.0,7.25,30,5,4,29961,0,0,666.340961933136
2510.0,7.5,25,4,3,29968,0,0,799.1566543579102
2510.0,7.75,41,2,2,29955,0,0,705.5485167503357
2510.0,8.0,26,4,4,29966,0,0,665.3701543807983
2510.0,8.25,35,3,3,29959,0,0,702.6584393978119
2510.0,8.5,23,5,3,29969,0,0,653.1238014698029
2510.0,8.75,29,6,4,29961,0,0,697.5111796855927
2510.0,9.25,21,4,2,29973,0,0,616.4825375080109
2510.0,9.0,22,3,4,29971,0,0,760.4401383399963
2510.0,9.75,11,1,3,29985,0,0,601.0203001499176
2510.0,9.5,20,0,1,29979,0,0,715.7728431224823
2510.0,12.75,1,0,0,29999,0,0,264.0927629470825
2510.0,10.0,3,1,0,29996,0,0,663.8995380401611
2510.0,12.0,0,0,0,30000,0,0,336.07280254364014
2510.0,10.25,5,0,2,29993,0,0,621.5710303783417
2510.0,12.5,0,0,0,30000,0,0,382.97695660591125
2510.0,12.25,0,0,0,30000,0,0,397.5292899608612
2510.0,11.5,0,0,0,30000,0,0,410.03264474868774
2510.0,10.75,8,0,0,29991,0,1,465.03190183639526
2510.0,11.25,3,0,0,29997,0,0,480.7371754646301
2510.0,10.5,7,0,0,29992,0,1,505.84672498703003
2510.0,11.0,4,0,0,29996,0,0,532.074684381485
2510.0,13.0,0,0,0,30000,0,0,237.5114290714264
2510.0,11.75,1,0,0,29999,0,0,535.3257076740265
2510.0,13.75,0,0,0,30000,0,0,223.4087417125702
2510.0,13.5,0,0,0,30000,0,0,238.7530221939087
2510.0,13.25,0,0,0,30000,0,0,282.8547158241272
2510.0,14.0,0,0,0,30000,0,0,229.3235502243042
2510.0,14.25,0,0,0,30000,0,0,231.23297142982483
2510.0,14.5,0,0,0,30000,0,0,223.16335129737854
2510.0,14.75,0,0,0,30000,0,0,225.59397196769714
2510.0,15.0,0,0,0,30000,0,0,217.67581272125244
2510.0,15.25,0,0,0,30000,0,0,216.66285800933838
2510.0,15.5,0,0,0,30000,0,0,210.99122309684753
2510.0,15.75,0,0,0,30000,0,0,211.20767378807068
2510.0,16.0,0,0,0,30000,0,0,205.33136320114136
2510.0,16.25,0,0,0,30000,0,0,206.11585545539856
2510.0,16.5,0,0,0,30000,0,0,200.91580033302307
2510.0,16.75,0,0,0,30000,0,0,205.2378957271576
2510.0,17.0,0,0,0,30000,0,0,194.3969898223877
2510.0,17.25,0,0,0,30000,0,0,196.54929971694946
2510.0,17.5,0,0,0,30000,0,0,189.2150764465332
2510.0,17.75,0,0,0,30000,0,0,191.02170205116272
2510.0,18.0,0,0,0,30000,0,0,184.4113278388977
2510.0,18.25,0,0,0,30000,0,0,187.31669664382935
2510.0,20.25,0,0,0,30000,0,0,170.7469551563263
2510.0,20.75,0,0,0,30000,0,0,171.80413842201233
2510.0,20.0,0,0,0,30000,0,0,172.72623300552368
2510.0,20.5,0,0,0,30000,0,0,173.1824507713318
2510.0,19.0,0,0,0,30000,0,0,192.0926604270935
2510.0,19.75,1,0,0,29999,0,0,192.39671325683594
2510.0,19.5,0,0,0,30000,0,0,192.5941002368927
2510.0,19.25,0,0,0,30000,0,0,194.27910804748535
2510.0,18.75,0,0,0,30000,0,0,199.04492807388306
2510.0,18.5,0,0,0,30000,0,0,200.48780918121338
2510.0,21.0,0,0,0,30000,0,0,163.46320152282715
2510.0,21.25,0,0,1,29999,0,0,166.14713048934937
2510.0,21.75,0,0,0,30000,0,0,156.59290504455566
2510.0,21.5,0,0,0,30000,0,0,159.13019919395447
2510.0,22.25,0,0,0,30000,0,0,154.81529355049133
2510.0,22.0,0,0,0,29999,0,1,156.71024894714355
2380.0,0.0,33,20,13,29934,0,0,419.29956221580505
2380.0,0.25,23,23,17,29937,0,0,417.02064275741577
2380.0,0.5,35,14,19,29932,0,0,417.06057119369507
2380.0,0.75,38,15,21,29926,0,0,424.2682433128357
2380.0,1.0,24,17,21,29938,0,0,430.1597230434418
2380.0,1.25,35,16,17,29932,0,0,431.5974631309509
2380.0,1.5,39,18,15,29928,0,0,460.9860591888428
2380.0,1.75,36,16,10,29938,0,0,464.7451047897339
2380.0,2.0,31,21,21,29927,0,0,458.0514829158783
